Commit Hash,File Name,Method Name,Method Code,Commit Link
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getCursorColumn,public int getCursorColumn() { return cursorColumn; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,setCursorColumn,"public void setCursorColumn(int column) { if (column < 0 || column >= columns) { throw new IllegalArgumentException(""column out of range""); } cursorColumn = column; }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getCell,"public TerminalCell getCell(int column, int row) { if (column < 0 || row < 0 || column >= columns || row >= bufferSize) { throw new IndexOutOfBoundsException(); } return cells[row][column]; }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,setCell,"public void setCell(int column, int row, TerminalCell cell) { if (column < 0 || row < 0 || column >= columns || row >= bufferSize) { throw new IndexOutOfBoundsException(); } cells[row][column] = cell; }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,print,"public void print(String str) { if (str == null) { throw new NullPointerException(""str""); } parser.parse(str); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getColumns,public int getColumns() { return columns; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getRows,public int getRows() { return rows; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getBufferSize,public int getBufferSize() { return bufferSize; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getBellStrategy,public BellStrategy getBellStrategy() { return bellStrategy; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,setBellStrategy,"public void setBellStrategy(BellStrategy strategy) { if (strategy == null) { throw new NullPointerException(""strategy""); } this.bellStrategy = strategy; }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getDefaultBackgroundColor,public Color getDefaultBackgroundColor() { final int bg = DEFAULT_BACKGROUND_COLOR; return DEFAULT_BACKGROUND_BOLD ? SgrColor.COLOR_BRIGHT[bg] : SgrColor.COLOR_NORMAL[bg]; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,Vt100TerminalModel.java,getDefaultForegroundColor,public Color getDefaultForegroundColor() { final int fg = DEFAULT_FOREGROUND_COLOR; return DEFAULT_FOREGROUND_BOLD ? SgrColor.COLOR_BRIGHT[fg] : SgrColor.COLOR_NORMAL[fg]; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,setUp,public void setUp() { objects.clear(); parser = new AnsiControlSequenceParser(this); },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testBrokenSingleSequence,"public void testBrokenSingleSequence() { parser.parse(new String(new char[] { 155 })); parser.parse(new String(new char[] { 'u' })); assertEquals(1, objects.size()); Object obj = objects.get(0); assertEquals(AnsiControlSequence.class, obj.getClass()); AnsiControlSequence seq = (AnsiControlSequence) obj; String[] params = seq.getParameters(); assertEquals('u', seq.getCommand()); assertEquals(0, params.length); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testBrokenDoubleSequence,"public void testBrokenDoubleSequence() { char[] ch1 = { 27 }; char[] ch2 = { '[' }; char[] ch3 = { '3', '0', ';' }; char[] ch4 = { '4', '0', 'm' }; parser.parse(new String(ch1)); parser.parse(new String(ch2)); parser.parse(new String(ch3)); parser.parse(new String(ch4)); assertEquals(1, objects.size()); Object obj = objects.get(0); assertEquals(AnsiControlSequence.class, obj.getClass()); AnsiControlSequence seq = (AnsiControlSequence) obj; String[] params = seq.getParameters(); assertEquals('m', seq.getCommand()); assertEquals(2, params.length); assertEquals(""30"", params[0]); assertEquals(""40"", params[1]); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testEmpty,"public void testEmpty() { parser.parse(""""); assertEquals(0, objects.size()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testTextAndSequence,"public void testTextAndSequence() { char[] ch = { 'h', 'i', 155, 'u', 'b', 'y', 'e' }; parser.parse(new String(ch)); assertEquals(3, objects.size()); Object o1 = objects.get(0); Object o2 = objects.get(1); Object o3 = objects.get(2); assertEquals(String.class, o1.getClass()); assertEquals(AnsiControlSequence.class, o2.getClass()); assertEquals(String.class, o3.getClass()); assertEquals(""hi"", o1); assertEquals(""bye"", o3); AnsiControlSequence seq = (AnsiControlSequence) o2; String[] params = seq.getParameters(); assertEquals(0, params.length); assertEquals('u', seq.getCommand()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testParameters,"public void testParameters() { char[] ch = { 155, '3', '0', ';', '4', '0', 'm' }; parser.parse(new String(ch)); assertEquals(1, objects.size()); Object obj = objects.get(0); assertEquals(AnsiControlSequence.class, obj.getClass()); AnsiControlSequence seq = (AnsiControlSequence) obj; String[] params = seq.getParameters(); assertEquals('m', seq.getCommand()); assertEquals(2, params.length); assertEquals(""30"", params[0]); assertEquals(""40"", params[1]); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testText,"public void testText() { parser.parse(""Hello, World!""); assertEquals(1, objects.size()); Object obj = objects.get(0); assertEquals(String.class, obj.getClass()); assertEquals(obj, ""Hello, World!""); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testSingleCsi,"public void testSingleCsi() { char[] ch = { 155, '6', 'n' }; parser.parse(new String(ch)); assertEquals(1, objects.size()); Object obj = objects.get(0); assertEquals(AnsiControlSequence.class, obj.getClass()); AnsiControlSequence seq = (AnsiControlSequence) obj; String[] params = seq.getParameters(); assertEquals('n', seq.getCommand()); assertEquals(1, params.length); assertEquals(""6"", params[0]); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,testDoubleCsi,"public void testDoubleCsi() { char[] ch = { 27, '[', 's' }; parser.parse(new String(ch)); assertEquals(1, objects.size()); Object obj = objects.get(0); assertEquals(AnsiControlSequence.class, obj.getClass()); AnsiControlSequence seq = (AnsiControlSequence) obj; String[] params = seq.getParameters(); assertEquals('s', seq.getCommand()); assertEquals(0, params.length); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,parsedControlSequence,public void parsedControlSequence(AnsiControlSequence seq) { objects.add(seq); },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestAnsiControlSequenceParser.java,parsedString,public void parsedString(String str) { objects.add(str); },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,setUp,public void setUp(){ model = new Vt100TerminalModel(); },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testWordWrapping,"public void testWordWrapping() { int width = model.getColumns(); for (int i = 0; i < (width + 1); i++) { model.print(""h""); } assertEquals('h', model.getCell(0, 1).getCharacter()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testSpecialCharacters,"public void testSpecialCharacters() { model.print(""\u0000""); assertNull(model.getCell(0, 0)); model.print(""a\rb\rc""); assertEquals('c', model.getCell(0, 0).getCharacter()); model.print(""\na""); assertEquals('c', model.getCell(0, 0).getCharacter()); assertEquals('a', model.getCell(1, 1).getCharacter()); model.print(""\u007F""); assertNull(model.getCell(0, 1)); model.print(""A\tB""); assertEquals('B', model.getCell(8, 1).getCharacter()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testBuffer,"public void testBuffer() { model = new Vt100TerminalModel(model.getColumns(), 2, 2); model.print(""This is line one.\r\n""); model.print(""This is line two. XXXXXX\r\n""); model.print(""And this is line three!""); assertEquals('A', model.getCell(0, 1).getCharacter()); assertNull(model.getCell(23, 1)); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testErase,"public void testErase() { model.print(""Hello""); model.print(""\u009B2J""); for (int i = 0; i < 5; i++) { assertNull(model.getCell(i, 0)); } }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testMoveCursor,"public void testMoveCursor() { model.print(""\u009B5B""); assertEquals(5, model.getCursorRow()); model.print(""\u009B3A""); assertEquals(2, model.getCursorRow()); model.print(""\u009B7C""); assertEquals(7, model.getCursorColumn()); model.print(""\u009B4D""); assertEquals(3, model.getCursorColumn()); model.setCursorColumn(15); model.setCursorRow(0); model.print(""\u009B3E""); assertEquals(0, model.getCursorColumn()); assertEquals(3, model.getCursorRow()); model.setCursorColumn(7); model.print(""\u009BF""); assertEquals(0, model.getCursorColumn()); assertEquals(2, model.getCursorRow()); model.print(""\u009B4;8H""); assertEquals(3, model.getCursorRow()); assertEquals(7, model.getCursorColumn()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testSgr,"public void testSgr() { model.print(""\u009B2;33;41mX""); TerminalCell cell = model.getCell(0, 0); assertNotNull(cell); assertEquals('X', cell.getCharacter()); assertEquals(Color.RED, cell.getBackgroundColor()); assertEquals(Color.YELLOW, cell.getForegroundColor()); model.print(""\u009B0m\rX""); cell = model.getCell(0, 0); assertNotNull(cell); assertEquals('X', cell.getCharacter()); assertEquals(model.getDefaultBackgroundColor(), cell.getBackgroundColor()); assertEquals(model.getDefaultForegroundColor(), cell.getForegroundColor()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testSaveAndRestoreCursor,"public void testSaveAndRestoreCursor() { model.setCursorColumn(3); model.setCursorRow(17); model.print(""\u009Bs""); model.setCursorColumn(5); model.setCursorRow(23); model.print(""\u009Bu""); assertEquals(3, model.getCursorColumn()); assertEquals(17, model.getCursorRow()); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testPrint,"public void testPrint() { model.print(""Hi""); assertEquals('H', model.getCell(0, 0).getCharacter()); assertEquals('i', model.getCell(1, 0).getCharacter()); assertNull(model.getCell(2, 0)); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,testBell,"public void testBell() { final int[] counter = new int[1]; BellStrategy strategy = new BellStrategy() { @Override public void soundBell() { counter[0]++; } }; model.setBellStrategy(strategy); model.print(""\u0007""); assertEquals(1, counter[0]); model.print(""Hello, \u0007World!\u0007\r\n""); assertEquals(3, counter[0]); }",https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff,TestVt100TerminalModel.java,soundBell,public void soundBell() { counter[0]++; },https://www.github.com/sethm/symon/commit/be72c2ff0967e0b0cfa6be7d4dd60ed21909e0ff
73c474d6060fb9d742bd0f8184a7aaf18f3a30bf,Console.java,keyTyped,public void keyTyped(KeyEvent keyEvent) { char keyTyped = keyEvent.getKeyChar(); if (SWAP_CR_AND_LF) { if (keyTyped == 0x0a) { keyTyped = 0x0d; } else if (keyTyped == 0x0d) { keyTyped = 0x0a; } } if (sendCrForLf && (keyTyped == 0x0d)) { typeAheadBuffer.push((char) 0x0d); typeAheadBuffer.push((char) 0x0a); } else { typeAheadBuffer.push(keyTyped); } keyEvent.consume(); },https://www.github.com/sethm/symon/commit/73c474d6060fb9d742bd0f8184a7aaf18f3a30bf
0aeb97bb56e1309ac75d9e055002acf6ecec7da2,Main.java,main,"public static void main(String[] args) throws Exception { Class machineClass = SymonMachine.class; Options options = new Options(); options.addOption(new Option(""m"", ""machine"", true, ""Specify machine type."")); options.addOption(new Option(""c"", ""cpu"", true, ""Specify CPU type."")); options.addOption(new Option(""r"", ""rom"", true, ""Specify ROM file."")); CommandLineParser parser = new DefaultParser(); try { CommandLine line = parser.parse(options, args); InstructionTable.CpuBehavior cpuBehavior = null; String romFile = null; if (line.hasOption(""machine"")) { String machine = line.getOptionValue(""machine"").toLowerCase(Locale.ENGLISH); switch (machine) { case ""multicomp"": machineClass = MulticompMachine.class; break; case ""simple"": machineClass = SimpleMachine.class; break; case ""symon"": machineClass = SymonMachine.class; break; default: System.err.println(""Could not start Symon. Unknown machine type "" + machine); return; } } if (line.hasOption(""cpu"")) { String cpu = line.getOptionValue(""cpu"").toLowerCase(Locale.ENGLISH); switch (cpu) { case ""6502"": cpuBehavior = InstructionTable.CpuBehavior.NMOS_6502; break; case ""65c02"": cpuBehavior = InstructionTable.CpuBehavior.CMOS_6502; break; case ""65c816"": cpuBehavior = InstructionTable.CpuBehavior.CMOS_65816; break; default: System.err.println(""Could not start Symon. Unknown cpu type "" + cpu); return; } } if (line.hasOption(""rom"")) { romFile = line.getOptionValue(""rom""); } while (true) { if (machineClass == null) { Object[] possibilities = {""Symon"", ""Multicomp"", ""Simple""}; String s = (String)JOptionPane.showInputDialog( null, ""Please choose the machine type to be emulated:"", ""Machine selection"", JOptionPane.PLAIN_MESSAGE, null, possibilities, ""Symon""); if (s != null && s.equals(""Multicomp"")) { machineClass = MulticompMachine.class; } else if (s != null && s.equals(""Simple"")) { machineClass = SimpleMachine.class; } else { machineClass = SymonMachine.class; } } if (cpuBehavior == null) { cpuBehavior = InstructionTable.CpuBehavior.NMOS_6502; } final Simulator simulator = new Simulator(machineClass, cpuBehavior, romFile); SwingUtilities.invokeLater(new Runnable() { @Override public void run() { try { UIManager.setLookAndFeel(UIManager.getSystemLookAndFeelClassName()); simulator.createAndShowUi(); } catch (Exception e) { e.printStackTrace(); } } }); Simulator.MainCommand cmd = simulator.waitForCommand(); if (cmd.equals(Simulator.MainCommand.SELECTMACHINE)) { machineClass = null; } else { break; } } } catch (ParseException ex) { System.err.println(""Could not start Symon. Reason: "" + ex.getMessage()); } }",https://www.github.com/sethm/symon/commit/0aeb97bb56e1309ac75d9e055002acf6ecec7da2
0aeb97bb56e1309ac75d9e055002acf6ecec7da2,Simulator.java,initMenu,"private void initMenu() { JMenu fileMenu = new JMenu(""File""); loadProgramItem = new JMenuItem(new LoadProgramAction()); fileMenu.add(loadProgramItem); if (machine.getRom() != null) { loadRomItem = new JMenuItem(new LoadRomAction()); fileMenu.add(loadRomItem); } JMenuItem prefsItem = new JMenuItem(new ShowPrefsAction()); fileMenu.add(prefsItem); JMenuItem quitItem = new JMenuItem(new QuitAction()); fileMenu.add(quitItem); add(fileMenu); JMenu viewMenu = new JMenu(""View""); JMenu fontSubMenu = new JMenu(""Console Font Size""); ButtonGroup fontSizeGroup = new ButtonGroup(); makeFontSizeMenuItem(10, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(11, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(12, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(13, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(14, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(15, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(16, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(17, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(18, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(19, fontSubMenu, fontSizeGroup); makeFontSizeMenuItem(20, fontSubMenu, fontSizeGroup); viewMenu.add(fontSubMenu); final JCheckBoxMenuItem showTraceLog = new JCheckBoxMenuItem(new ToggleTraceWindowAction()); traceLog.addWindowListener(new WindowAdapter() { @Override public void windowClosing(WindowEvent e) { showTraceLog.setSelected(false); } }); viewMenu.add(showTraceLog); final JCheckBoxMenuItem showMemoryTable = new JCheckBoxMenuItem(new ToggleMemoryWindowAction()); memoryWindow.addWindowListener(new WindowAdapter() { @Override public void windowClosing(WindowEvent e) { showMemoryTable.setSelected(false); } }); viewMenu.add(showMemoryTable); if (videoWindow != null) { final JCheckBoxMenuItem showVideoWindow = new JCheckBoxMenuItem(new ToggleVideoWindowAction()); videoWindow.addWindowListener(new WindowAdapter() { @Override public void windowClosing(WindowEvent e) { showVideoWindow.setSelected(false); } }); viewMenu.add(showVideoWindow); } add(viewMenu); JMenu simulatorMenu = new JMenu(""Simulator""); JMenuItem selectMachineItem = new JMenuItem(new SelectMachineAction()); simulatorMenu.add(selectMachineItem); JMenu cpuTypeMenu = new JMenu(""CPU""); ButtonGroup cpuGroup = new ButtonGroup(); makeCpuMenuItem(""6502"", Cpu.CpuBehavior.NMOS_6502, cpuTypeMenu, cpuGroup); makeCpuMenuItem(""65C02"", Cpu.CpuBehavior.CMOS_6502, cpuTypeMenu, cpuGroup); makeCpuMenuItem(""65C816"", Cpu.CpuBehavior.CMOS_65816, cpuTypeMenu, cpuGroup); JMenu speedSubMenu = new JMenu(""Clock Speed""); ButtonGroup speedGroup = new ButtonGroup(); makeSpeedMenuItem(1, speedSubMenu, speedGroup); makeSpeedMenuItem(2, speedSubMenu, speedGroup); makeSpeedMenuItem(4, speedSubMenu, speedGroup); makeSpeedMenuItem(8, speedSubMenu, speedGroup); simulatorMenu.add(speedSubMenu); simulatorMenu.add(cpuTypeMenu); final JCheckBoxMenuItem showBreakpoints = new JCheckBoxMenuItem(new ToggleBreakpointWindowAction()); breakpointsWindow.addWindowListener(new WindowAdapter() { @Override public void windowClosing(WindowEvent e) { showBreakpoints.setSelected(false); } }); simulatorMenu.add(showBreakpoints); add(simulatorMenu); }",https://www.github.com/sethm/symon/commit/0aeb97bb56e1309ac75d9e055002acf6ecec7da2
087ba28b821593c843d7ed2c57e1f8287316fb33,StatusPanel.java,makeTextField,"private JTextField makeTextField(Dimension size, boolean editable) { JTextField textField = new JTextField(""""); textField.setAlignmentX(LEFT_ALIGNMENT); textField.setEditable(editable); textField.setMinimumSize(size); textField.setMaximumSize(size); textField.setPreferredSize(size); textField.setBackground(Color.WHITE); textField.setUI(new MetalTextFieldUI()); return textField; }",https://www.github.com/sethm/symon/commit/087ba28b821593c843d7ed2c57e1f8287316fb33
